,0,1,2
134,/omniglot_dataset/omniglot_train/Gujarati/character28/0445_04.png,0,14

135,/omniglot_dataset/omniglot_train/Gujarati/character28/0445_10.png,0,14

136,/omniglot_dataset/omniglot_train/Gujarati/character28/0445_17.png,0,14

137,/omniglot_dataset/omniglot_train/Gujarati/character28/0445_16.png,0,14

138,/omniglot_dataset/omniglot_train/Gujarati/character28/0445_15.png,0,14

139,/omniglot_dataset/omniglot_train/Gujarati/character28/0445_19.png,0,14

140,/omniglot_dataset/omniglot_train/Gujarati/character10/0427_08.png,0,15

141,/omniglot_dataset/omniglot_train/Gujarati/character10/0427_20.png,0,15

142,/omniglot_dataset/omniglot_train/Gujarati/character10/0427_09.png,0,15

143,/omniglot_dataset/omniglot_train/Gujarati/character10/0427_06.png,0,15

144,/omniglot_dataset/omniglot_train/Gujarati/character10/0427_04.png,0,15

145,/omniglot_dataset/omniglot_train/Gujarati/character10/0427_05.png,0,15

146,/omniglot_dataset/omniglot_train/Gujarati/character10/0427_14.png,0,15

147,/omniglot_dataset/omniglot_train/Gujarati/character10/0427_02.png,0,15

148,/omniglot_dataset/omniglot_train/Gujarati/character10/0427_17.png,0,15

149,/omniglot_dataset/omniglot_train/Gujarati/character10/0427_03.png,0,15

150,/omniglot_dataset/omniglot_train/Gujarati/character32/0449_13.png,0,16

151,/omniglot_dataset/omniglot_train/Gujarati/character32/0449_14.png,0,16

152,/omniglot_dataset/omniglot_train/Gujarati/character32/0449_15.png,0,16

153,/omniglot_dataset/omniglot_train/Gujarati/character32/0449_01.png,0,16

154,/omniglot_dataset/omniglot_train/Gujarati/character32/0449_18.png,0,16

155,/omniglot_dataset/omniglot_train/Gujarati/character32/0449_19.png,0,16

156,/omniglot_dataset/omniglot_train/Gujarati/character32/0449_08.png,0,16

157,/omniglot_dataset/omniglot_train/Gujarati/character35/0452_09.png,0,17

158,/omniglot_dataset/omniglot_train/Gujarati/character35/0452_08.png,0,17

159,/omniglot_dataset/omniglot_train/Gujarati/character35/0452_01.png,0,17

160,/omniglot_dataset/omniglot_train/Gujarati/character35/0452_03.png,0,17

161,/omniglot_dataset/omniglot_train/Gujarati/character35/0452_17.png,0,17

162,/omniglot_dataset/omniglot_train/Gujarati/character35/0452_02.png,0,17

163,/omniglot_dataset/omniglot_train/Gujarati/character35/0452_07.png,0,17

164,/omniglot_dataset/omniglot_train/Gujarati/character35/0452_05.png,0,17

165,/omniglot_dataset/omniglot_train/Gujarati/character35/0452_10.png,0,17

166,/omniglot_dataset/omniglot_train/Gujarati/character03/0420_12.png,0,18

167,/omniglot_dataset/omniglot_train/Gujarati/character03/0420_11.png,0,18

168,/omniglot_dataset/omniglot_train/Gujarati/character03/0420_05.png,0,18

169,/omniglot_dataset/omniglot_train/Gujarati/character03/0420_01.png,0,18

170,/omniglot_dataset/omniglot_train/Gujarati/character03/0420_15.png,0,18

171,/omniglot_dataset/omniglot_train/Gujarati/character03/0420_14.png,0,18

172,/omniglot_dataset/omniglot_train/Gujarati/character03/0420_16.png,0,18

173,/omniglot_dataset/omniglot_train/Gujarati/character03/0420_02.png,0,18

174,/omniglot_dataset/omniglot_train/Gujarati/character03/0420_17.png,0,18

175,/omniglot_dataset/omniglot_train/Gujarati/character03/0420_09.png,0,18

176,/omniglot_dataset/omniglot_train/Gujarati/character04/0421_09.png,0,19

177,/omniglot_dataset/omniglot_train/Gujarati/character04/0421_08.png,0,19

178,/omniglot_dataset/omniglot_train/Gujarati/character04/0421_11.png,0,19

179,/omniglot_dataset/omniglot_train/Gujarati/character04/0421_10.png,0,19

180,/omniglot_dataset/omniglot_train/Gujarati/character04/0421_04.png,0,19

181,/omniglot_dataset/omniglot_train/Gujarati/character04/0421_06.png,0,19

182,/omniglot_dataset/omniglot_train/Gujarati/character04/0421_07.png,0,19

183,/omniglot_dataset/omniglot_train/Gujarati/character04/0421_13.png,0,19

184,/omniglot_dataset/omniglot_train/Gujarati/character04/0421_03.png,0,19

185,/omniglot_dataset/omniglot_train/Gujarati/character04/0421_16.png,0,19

186,/omniglot_dataset/omniglot_train/Gujarati/character04/0421_14.png,0,19

187,/omniglot_dataset/omniglot_train/Gujarati/character04/0421_15.png,0,19

188,/omniglot_dataset/omniglot_train/Gujarati/character04/0421_01.png,0,19

189,/omniglot_dataset/omniglot_train/Gujarati/character05/0422_01.png,0,20

190,/omniglot_dataset/omniglot_train/Gujarati/character05/0422_14.png,0,20

191,/omniglot_dataset/omniglot_train/Gujarati/character05/0422_10.png,0,20

192,/omniglot_dataset/omniglot_train/Gujarati/character05/0422_05.png,0,20

193,/omniglot_dataset/omniglot_train/Gujarati/character05/0422_07.png,0,20

194,/omniglot_dataset/omniglot_train/Gujarati/character05/0422_20.png,0,20

195,/omniglot_dataset/omniglot_train/Gujarati/character05/0422_09.png,0,20

196,/omniglot_dataset/omniglot_train/Gujarati/character05/0422_19.png,0,20

197,/omniglot_dataset/omniglot_train/Gujarati/character02/0419_09.png,0,21

198,/omniglot_dataset/omniglot_train/Gujarati/character02/0419_19.png,0,21

199,/omniglot_dataset/omniglot_train/Gujarati/character02/0419_01.png,0,21

200,/omniglot_dataset/omniglot_train/Gujarati/character02/0419_15.png,0,21

201,/omniglot_dataset/omniglot_train/Gujarati/character02/0419_14.png,0,21

202,/omniglot_dataset/omniglot_train/Gujarati/character02/0419_03.png,0,21

203,/omniglot_dataset/omniglot_train/Gujarati/character02/0419_13.png,0,21

204,/omniglot_dataset/omniglot_train/Gujarati/character02/0419_07.png,0,21

205,/omniglot_dataset/omniglot_train/Gujarati/character02/0419_06.png,0,21

206,/omniglot_dataset/omniglot_train/Gujarati/character02/0419_12.png,0,21

207,/omniglot_dataset/omniglot_train/Gujarati/character02/0419_11.png,0,21

208,/omniglot_dataset/omniglot_train/Gujarati/character34/0451_07.png,0,22

209,/omniglot_dataset/omniglot_train/Gujarati/character34/0451_06.png,0,22

210,/omniglot_dataset/omniglot_train/Gujarati/character34/0451_05.png,0,22

211,/omniglot_dataset/omniglot_train/Gujarati/character34/0451_11.png,0,22

212,/omniglot_dataset/omniglot_train/Gujarati/character34/0451_16.png,0,22

213,/omniglot_dataset/omniglot_train/Gujarati/character34/0451_17.png,0,22

214,/omniglot_dataset/omniglot_train/Gujarati/character34/0451_03.png,0,22

215,/omniglot_dataset/omniglot_train/Gujarati/character34/0451_19.png,0,22

216,/omniglot_dataset/omniglot_train/Gujarati/character34/0451_18.png,0,22

217,/omniglot_dataset/omniglot_train/Gujarati/character34/0451_08.png,0,22

218,/omniglot_dataset/omniglot_train/Gujarati/character34/0451_09.png,0,22

219,/omniglot_dataset/omniglot_train/Gujarati/character33/0450_09.png,0,23

220,/omniglot_dataset/omniglot_train/Gujarati/character33/0450_08.png,0,23

221,/omniglot_dataset/omniglot_train/Gujarati/character33/0450_11.png,0,23

222,/omniglot_dataset/omniglot_train/Gujarati/character33/0450_06.png,0,23

223,/omniglot_dataset/omniglot_train/Gujarati/character33/0450_13.png,0,23

224,/omniglot_dataset/omniglot_train/Gujarati/character33/0450_03.png,0,23

225,/omniglot_dataset/omniglot_train/Gujarati/character33/0450_17.png,0,23

226,/omniglot_dataset/omniglot_train/Gujarati/character33/0450_02.png,0,23

227,/omniglot_dataset/omniglot_train/Gujarati/character33/0450_14.png,0,23

228,/omniglot_dataset/omniglot_train/Gujarati/character33/0450_01.png,0,23

229,/omniglot_dataset/omniglot_train/Gujarati/character15/0432_07.png,0,24

230,/omniglot_dataset/omniglot_train/Gujarati/character15/0432_13.png,0,24

231,/omniglot_dataset/omniglot_train/Gujarati/character15/0432_06.png,0,24

232,/omniglot_dataset/omniglot_train/Gujarati/character15/0432_04.png,0,24

233,/omniglot_dataset/omniglot_train/Gujarati/character15/0432_01.png,0,24

234,/omniglot_dataset/omniglot_train/Gujarati/character15/0432_03.png,0,24

235,/omniglot_dataset/omniglot_train/Gujarati/character15/0432_20.png,0,24

236,/omniglot_dataset/omniglot_train/Gujarati/character12/0429_20.png,0,25

237,/omniglot_dataset/omniglot_train/Gujarati/character12/0429_09.png,0,25

238,/omniglot_dataset/omniglot_train/Gujarati/character12/0429_18.png,0,25

239,/omniglot_dataset/omniglot_train/Gujarati/character12/0429_03.png,0,25

240,/omniglot_dataset/omniglot_train/Gujarati/character12/0429_01.png,0,25

241,/omniglot_dataset/omniglot_train/Gujarati/character12/0429_10.png,0,25

242,/omniglot_dataset/omniglot_train/Gujarati/character12/0429_06.png,0,25

243,/omniglot_dataset/omniglot_train/Gujarati/character12/0429_12.png,0,25

244,/omniglot_dataset/omniglot_train/Gujarati/character24/0441_02.png,0,26

245,/omniglot_dataset/omniglot_train/Gujarati/character24/0441_14.png,0,26

246,/omniglot_dataset/omniglot_train/Gujarati/character24/0441_04.png,0,26

247,/omniglot_dataset/omniglot_train/Gujarati/character24/0441_10.png,0,26

248,/omniglot_dataset/omniglot_train/Gujarati/character24/0441_05.png,0,26

249,/omniglot_dataset/omniglot_train/Gujarati/character24/0441_06.png,0,26

250,/omniglot_dataset/omniglot_train/Gujarati/character24/0441_12.png,0,26

251,/omniglot_dataset/omniglot_train/Gujarati/character23/0440_09.png,0,27

252,/omniglot_dataset/omniglot_train/Gujarati/character23/0440_20.png,0,27

253,/omniglot_dataset/omniglot_train/Gujarati/character23/0440_08.png,0,27

254,/omniglot_dataset/omniglot_train/Gujarati/character23/0440_18.png,0,27

255,/omniglot_dataset/omniglot_train/Gujarati/character23/0440_01.png,0,27

256,/omniglot_dataset/omniglot_train/Gujarati/character23/0440_17.png,0,27

257,/omniglot_dataset/omniglot_train/Gujarati/character23/0440_03.png,0,27

258,/omniglot_dataset/omniglot_train/Gujarati/character23/0440_16.png,0,27

259,/omniglot_dataset/omniglot_train/Gujarati/character23/0440_12.png,0,27

260,/omniglot_dataset/omniglot_train/Gujarati/character23/0440_13.png,0,27

261,/omniglot_dataset/omniglot_train/Gujarati/character23/0440_05.png,0,27

262,/omniglot_dataset/omniglot_train/Gujarati/character23/0440_11.png,0,27

263,/omniglot_dataset/omniglot_train/Gujarati/character23/0440_10.png,0,27

264,/omniglot_dataset/omniglot_train/Gujarati/character23/0440_04.png,0,27

265,/omniglot_dataset/omniglot_train/Gujarati/character48/0465_17.png,0,28

266,/omniglot_dataset/omniglot_train/Gujarati/character48/0465_03.png,0,28

267,/omniglot_dataset/omniglot_train/Gujarati/character48/0465_02.png,0,28

268,/omniglot_dataset/omniglot_train/Gujarati/character48/0465_06.png,0,28

269,/omniglot_dataset/omniglot_train/Gujarati/character48/0465_09.png,0,28

270,/omniglot_dataset/omniglot_train/Gujarati/character48/0465_20.png,0,28

271,/omniglot_dataset/omniglot_train/Gujarati/character46/0463_01.png,0,29

272,/omniglot_dataset/omniglot_train/Gujarati/character46/0463_14.png,0,29

273,/omniglot_dataset/omniglot_train/Gujarati/character46/0463_02.png,0,29

274,/omniglot_dataset/omniglot_train/Gujarati/character46/0463_17.png,0,29

275,/omniglot_dataset/omniglot_train/Gujarati/character46/0463_03.png,0,29

276,/omniglot_dataset/omniglot_train/Gujarati/character46/0463_07.png,0,29

277,/omniglot_dataset/omniglot_train/Gujarati/character46/0463_13.png,0,29

278,/omniglot_dataset/omniglot_train/Gujarati/character46/0463_10.png,0,29

279,/omniglot_dataset/omniglot_train/Gujarati/character46/0463_04.png,0,29

280,/omniglot_dataset/omniglot_train/Gujarati/character46/0463_11.png,0,29

281,/omniglot_dataset/omniglot_train/Gujarati/character46/0463_20.png,0,29

282,/omniglot_dataset/omniglot_train/Gujarati/character46/0463_08.png,0,29

283,/omniglot_dataset/omniglot_train/Gujarati/character46/0463_09.png,0,29

284,/omniglot_dataset/omniglot_train/Gujarati/character41/0458_08.png,0,30

285,/omniglot_dataset/omniglot_train/Gujarati/character41/0458_09.png,0,30

286,/omniglot_dataset/omniglot_train/Gujarati/character41/0458_15.png,0,30

287,/omniglot_dataset/omniglot_train/Gujarati/character41/0458_01.png,0,30

288,/omniglot_dataset/omniglot_train/Gujarati/character41/0458_14.png,0,30

289,/omniglot_dataset/omniglot_train/Gujarati/character41/0458_10.png,0,30

290,/omniglot_dataset/omniglot_train/Gujarati/character41/0458_07.png,0,30

291,/omniglot_dataset/omniglot_train/Gujarati/character41/0458_13.png,0,30

292,/omniglot_dataset/omniglot_train/Gujarati/character41/0458_12.png,0,30

293,/omniglot_dataset/omniglot_train/Gujarati/character22/0439_18.png,0,31

294,/omniglot_dataset/omniglot_train/Gujarati/character22/0439_20.png,0,31

295,/omniglot_dataset/omniglot_train/Gujarati/character22/0439_08.png,0,31

296,/omniglot_dataset/omniglot_train/Gujarati/character22/0439_09.png,0,31

297,/omniglot_dataset/omniglot_train/Gujarati/character22/0439_13.png,0,31

298,/omniglot_dataset/omniglot_train/Gujarati/character22/0439_12.png,0,31

299,/omniglot_dataset/omniglot_train/Gujarati/character22/0439_10.png,0,31

300,/omniglot_dataset/omniglot_train/Gujarati/character22/0439_05.png,0,31

301,/omniglot_dataset/omniglot_train/Gujarati/character22/0439_01.png,0,31

302,/omniglot_dataset/omniglot_train/Gujarati/character22/0439_16.png,0,31

303,/omniglot_dataset/omniglot_train/Gujarati/character22/0439_17.png,0,31

304,/omniglot_dataset/omniglot_train/Gujarati/character25/0442_18.png,0,32

305,/omniglot_dataset/omniglot_train/Gujarati/character25/0442_08.png,0,32

306,/omniglot_dataset/omniglot_train/Gujarati/character25/0442_20.png,0,32

307,/omniglot_dataset/omniglot_train/Gujarati/character25/0442_10.png,0,32

308,/omniglot_dataset/omniglot_train/Gujarati/character25/0442_04.png,0,32

309,/omniglot_dataset/omniglot_train/Gujarati/character25/0442_12.png,0,32

310,/omniglot_dataset/omniglot_train/Gujarati/character25/0442_06.png,0,32

311,/omniglot_dataset/omniglot_train/Gujarati/character25/0442_07.png,0,32

312,/omniglot_dataset/omniglot_train/Gujarati/character25/0442_03.png,0,32

313,/omniglot_dataset/omniglot_train/Gujarati/character25/0442_14.png,0,32

314,/omniglot_dataset/omniglot_train/Gujarati/character25/0442_15.png,0,32

315,/omniglot_dataset/omniglot_train/Gujarati/character13/0430_17.png,0,33

316,/omniglot_dataset/omniglot_train/Gujarati/character13/0430_14.png,0,33

317,/omniglot_dataset/omniglot_train/Gujarati/character13/0430_10.png,0,33

318,/omniglot_dataset/omniglot_train/Gujarati/character13/0430_11.png,0,33

319,/omniglot_dataset/omniglot_train/Gujarati/character13/0430_07.png,0,33

320,/omniglot_dataset/omniglot_train/Gujarati/character13/0430_13.png,0,33

321,/omniglot_dataset/omniglot_train/Gujarati/character13/0430_12.png,0,33

322,/omniglot_dataset/omniglot_train/Gujarati/character13/0430_06.png,0,33

323,/omniglot_dataset/omniglot_train/Gujarati/character13/0430_09.png,0,33

324,/omniglot_dataset/omniglot_train/Gujarati/character13/0430_19.png,0,33

325,/omniglot_dataset/omniglot_train/Gujarati/character14/0431_08.png,0,34

326,/omniglot_dataset/omniglot_train/Gujarati/character14/0431_14.png,0,34

327,/omniglot_dataset/omniglot_train/Gujarati/character14/0431_13.png,0,34

328,/omniglot_dataset/omniglot_train/Gujarati/character14/0431_11.png,0,34

329,/omniglot_dataset/omniglot_train/Gujarati/character14/0431_05.png,0,34

330,/omniglot_dataset/omniglot_train/Gujarati/character14/0431_04.png,0,34

331,/omniglot_dataset/omniglot_train/Gujarati/character14/0431_10.png,0,34

332,/omniglot_dataset/omniglot_train/Gujarati/character40/0457_05.png,0,35

333,/omniglot_dataset/omniglot_train/Gujarati/character40/0457_10.png,0,35

334,/omniglot_dataset/omniglot_train/Gujarati/character40/0457_07.png,0,35

335,/omniglot_dataset/omniglot_train/Gujarati/character40/0457_13.png,0,35

336,/omniglot_dataset/omniglot_train/Gujarati/character40/0457_16.png,0,35

337,/omniglot_dataset/omniglot_train/Gujarati/character40/0457_15.png,0,35

338,/omniglot_dataset/omniglot_train/Gujarati/character40/0457_01.png,0,35

339,/omniglot_dataset/omniglot_train/Gujarati/character40/0457_19.png,0,35

340,/omniglot_dataset/omniglot_train/Gujarati/character40/0457_09.png,0,35

341,/omniglot_dataset/omniglot_train/Gujarati/character40/0457_08.png,0,35

342,/omniglot_dataset/omniglot_train/Gujarati/character47/0464_08.png,0,36

343,/omniglot_dataset/omniglot_train/Gujarati/character47/0464_09.png,0,36

344,/omniglot_dataset/omniglot_train/Gujarati/character47/0464_19.png,0,36

345,/omniglot_dataset/omniglot_train/Gujarati/character47/0464_18.png,0,36

346,/omniglot_dataset/omniglot_train/Gujarati/character47/0464_01.png,0,36

347,/omniglot_dataset/omniglot_train/Gujarati/character47/0464_15.png,0,36

348,/omniglot_dataset/omniglot_train/Gujarati/character47/0464_16.png,0,36

